"","Age","Gender","Impressions","Clicks","Signed_In","CTR","ageGroup","CTRGroup"
"363174",35,"0",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"363180",53,"0",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"363205",75,"0",4,1,"1",0.25,"65+","0.2-0.4"
"363226",53,"1",3,1,"1",0.333333333333333,"45-54","0.2-0.4"
"363227",67,"1",4,1,"1",0.25,"65+","0.2-0.4"
"363255",70,"0",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"363257",63,"1",9,1,"1",0.111111111111111,"55-64","0.0-0.2"
"363291",33,"1",5,1,"1",0.2,"25-34","0.2-0.4"
"363332",49,"1",3,1,"1",0.333333333333333,"45-54","0.2-0.4"
"363397",18,"0",5,1,"1",0.2,"18-","0.2-0.4"
"363411",42,"0",8,1,"1",0.125,"35-44","0.0-0.2"
"363459",57,"1",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"363507",62,"1",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"363527",47,"1",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"363529",52,"0",5,1,"1",0.2,"45-54","0.2-0.4"
"363535",21,"0",5,1,"1",0.2,"18-24","0.2-0.4"
"363576",16,"0",6,1,"1",0.166666666666667,"18-","0.0-0.2"
"363601",69,"1",8,1,"1",0.125,"65+","0.0-0.2"
"363640",42,"1",11,1,"1",0.0909090909090909,"35-44","0.0-0.2"
"363643",74,"0",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"363649",62,"1",4,1,"1",0.25,"55-64","0.2-0.4"
"363678",20,"1",8,1,"1",0.125,"18-24","0.0-0.2"
"363681",17,"0",4,1,"1",0.25,"18-","0.2-0.4"
"363692",79,"0",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"363708",26,"1",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"363769",32,"1",7,1,"1",0.142857142857143,"25-34","0.0-0.2"
"363849",77,"0",3,1,"1",0.333333333333333,"65+","0.2-0.4"
"363876",23,"1",9,1,"1",0.111111111111111,"18-24","0.0-0.2"
"363887",20,"0",4,1,"1",0.25,"18-24","0.2-0.4"
"363891",47,"0",4,1,"1",0.25,"45-54","0.2-0.4"
"363893",56,"0",7,1,"1",0.142857142857143,"55-64","0.0-0.2"
"363897",45,"0",10,1,"1",0.1,"45-54","0.0-0.2"
"363942",70,"0",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"364001",29,"1",5,1,"1",0.2,"25-34","0.2-0.4"
"364019",77,"0",8,1,"1",0.125,"65+","0.0-0.2"
"364021",49,"1",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"364054",27,"1",4,1,"1",0.25,"25-34","0.2-0.4"
"364055",11,"1",5,1,"1",0.2,"18-","0.2-0.4"
"364056",32,"1",11,1,"1",0.0909090909090909,"25-34","0.0-0.2"
"364140",40,"1",9,1,"1",0.111111111111111,"35-44","0.0-0.2"
"364147",19,"1",10,1,"1",0.1,"18-24","0.0-0.2"
"364166",16,"0",6,1,"1",0.166666666666667,"18-","0.0-0.2"
"364168",57,"1",8,1,"1",0.125,"55-64","0.0-0.2"
"364178",47,"1",3,1,"1",0.333333333333333,"45-54","0.2-0.4"
"364194",16,"0",4,1,"1",0.25,"18-","0.2-0.4"
"364232",16,"1",5,1,"1",0.2,"18-","0.2-0.4"
"364351",42,"0",1,1,"1",1,"35-44","0.8-1.0"
"364362",57,"1",8,2,"1",0.25,"55-64","0.2-0.4"
"364364",58,"1",10,1,"1",0.1,"55-64","0.0-0.2"
"364405",26,"0",7,1,"1",0.142857142857143,"25-34","0.0-0.2"
"364410",53,"1",9,1,"1",0.111111111111111,"45-54","0.0-0.2"
"364442",15,"1",3,1,"1",0.333333333333333,"18-","0.2-0.4"
"364477",48,"0",4,1,"1",0.25,"45-54","0.2-0.4"
"364563",21,"0",4,1,"1",0.25,"18-24","0.2-0.4"
"364584",58,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"364594",23,"0",3,1,"1",0.333333333333333,"18-24","0.2-0.4"
"364643",40,"0",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"364676",70,"0",8,2,"1",0.25,"65+","0.2-0.4"
"364678",66,"1",4,1,"1",0.25,"65+","0.2-0.4"
"364746",77,"0",6,2,"1",0.333333333333333,"65+","0.2-0.4"
"364755",70,"0",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"364785",75,"1",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"364808",40,"1",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"364869",41,"1",6,2,"1",0.333333333333333,"35-44","0.2-0.4"
"364873",70,"0",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"364885",41,"0",7,2,"1",0.285714285714286,"35-44","0.2-0.4"
"364986",30,"1",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"365005",46,"1",7,1,"1",0.142857142857143,"45-54","0.0-0.2"
"365015",49,"1",3,1,"1",0.333333333333333,"45-54","0.2-0.4"
"365027",32,"0",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"365132",33,"1",4,1,"1",0.25,"25-34","0.2-0.4"
"365175",55,"0",9,1,"1",0.111111111111111,"55-64","0.0-0.2"
"365182",43,"0",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"365188",26,"0",3,1,"1",0.333333333333333,"25-34","0.2-0.4"
"365197",28,"0",3,1,"1",0.333333333333333,"25-34","0.2-0.4"
"365255",45,"0",3,1,"1",0.333333333333333,"45-54","0.2-0.4"
"365263",39,"0",8,1,"1",0.125,"35-44","0.0-0.2"
"365268",69,"1",8,1,"1",0.125,"65+","0.0-0.2"
"365278",15,"1",5,2,"1",0.4,"18-","0.4-0.6"
"365279",49,"0",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"365304",37,"1",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"365346",52,"1",5,1,"1",0.2,"45-54","0.2-0.4"
"365410",32,"0",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"365430",51,"1",4,1,"1",0.25,"45-54","0.2-0.4"
"365442",23,"0",6,1,"1",0.166666666666667,"18-24","0.0-0.2"
"365458",22,"0",7,1,"1",0.142857142857143,"18-24","0.0-0.2"
"365491",54,"0",5,1,"1",0.2,"45-54","0.2-0.4"
"365501",57,"0",5,1,"1",0.2,"55-64","0.2-0.4"
"365520",18,"1",3,1,"1",0.333333333333333,"18-","0.2-0.4"
"365551",79,"0",8,1,"1",0.125,"65+","0.0-0.2"
"365573",23,"0",7,1,"1",0.142857142857143,"18-24","0.0-0.2"
"365577",58,"0",5,1,"1",0.2,"55-64","0.2-0.4"
"365608",32,"0",7,1,"1",0.142857142857143,"25-34","0.0-0.2"
"365653",52,"0",5,1,"1",0.2,"45-54","0.2-0.4"
"365654",36,"1",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"365730",70,"0",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"365744",28,"0",4,1,"1",0.25,"25-34","0.2-0.4"
"365781",61,"0",8,1,"1",0.125,"55-64","0.0-0.2"
"365797",80,"0",8,1,"1",0.125,"65+","0.0-0.2"
"365799",31,"0",3,1,"1",0.333333333333333,"25-34","0.2-0.4"
"365807",63,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"365820",63,"0",10,1,"1",0.1,"55-64","0.0-0.2"
"365829",45,"1",5,1,"1",0.2,"45-54","0.2-0.4"
"365834",32,"0",5,1,"1",0.2,"25-34","0.2-0.4"
"365846",38,"1",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"365883",32,"0",9,1,"1",0.111111111111111,"25-34","0.0-0.2"
"365914",57,"0",4,1,"1",0.25,"55-64","0.2-0.4"
"365945",61,"0",4,1,"1",0.25,"55-64","0.2-0.4"
"365947",41,"1",8,1,"1",0.125,"35-44","0.0-0.2"
"365954",23,"0",6,1,"1",0.166666666666667,"18-24","0.0-0.2"
"365959",45,"0",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"365967",62,"0",3,1,"1",0.333333333333333,"55-64","0.2-0.4"
"366000",54,"0",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"366031",14,"1",7,1,"1",0.142857142857143,"18-","0.0-0.2"
"366050",67,"0",3,1,"1",0.333333333333333,"65+","0.2-0.4"
"366083",61,"1",4,1,"1",0.25,"55-64","0.2-0.4"
"366107",42,"0",4,1,"1",0.25,"35-44","0.2-0.4"
"366128",81,"0",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"366129",59,"1",8,1,"1",0.125,"55-64","0.0-0.2"
"366135",69,"1",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"366233",15,"0",3,1,"1",0.333333333333333,"18-","0.2-0.4"
"366254",61,"1",3,1,"1",0.333333333333333,"55-64","0.2-0.4"
"366256",66,"0",3,1,"1",0.333333333333333,"65+","0.2-0.4"
"366272",27,"0",5,1,"1",0.2,"25-34","0.2-0.4"
"366273",50,"1",4,1,"1",0.25,"45-54","0.2-0.4"
"366328",44,"0",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"366341",17,"1",8,1,"1",0.125,"18-","0.0-0.2"
"366360",59,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"366373",38,"1",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"366395",46,"1",6,2,"1",0.333333333333333,"45-54","0.2-0.4"
"366396",64,"0",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"366515",20,"1",9,1,"1",0.111111111111111,"18-24","0.0-0.2"
"366556",51,"0",11,1,"1",0.0909090909090909,"45-54","0.0-0.2"
"366563",41,"1",5,1,"1",0.2,"35-44","0.2-0.4"
"366572",59,"1",7,1,"1",0.142857142857143,"55-64","0.0-0.2"
"366580",43,"0",11,1,"1",0.0909090909090909,"35-44","0.0-0.2"
"366616",58,"1",8,1,"1",0.125,"55-64","0.0-0.2"
"366650",81,"1",3,1,"1",0.333333333333333,"65+","0.2-0.4"
"366686",30,"1",9,1,"1",0.111111111111111,"25-34","0.0-0.2"
"366726",22,"0",5,1,"1",0.2,"18-24","0.2-0.4"
"366773",59,"0",5,1,"1",0.2,"55-64","0.2-0.4"
"366811",88,"0",9,1,"1",0.111111111111111,"65+","0.0-0.2"
"366842",34,"1",8,1,"1",0.125,"25-34","0.0-0.2"
"366865",39,"0",4,1,"1",0.25,"35-44","0.2-0.4"
"366887",79,"0",2,1,"1",0.5,"65+","0.4-0.6"
"366978",22,"1",9,1,"1",0.111111111111111,"18-24","0.0-0.2"
"367016",26,"1",4,1,"1",0.25,"25-34","0.2-0.4"
"367022",21,"1",7,1,"1",0.142857142857143,"18-24","0.0-0.2"
"367050",15,"0",4,1,"1",0.25,"18-","0.2-0.4"
"367063",33,"0",9,1,"1",0.111111111111111,"25-34","0.0-0.2"
"367089",17,"0",6,1,"1",0.166666666666667,"18-","0.0-0.2"
"367097",42,"1",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"367167",52,"0",11,1,"1",0.0909090909090909,"45-54","0.0-0.2"
"367201",29,"1",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"367237",51,"0",4,1,"1",0.25,"45-54","0.2-0.4"
"367249",14,"1",3,1,"1",0.333333333333333,"18-","0.2-0.4"
"367255",48,"1",4,1,"1",0.25,"45-54","0.2-0.4"
"367378",71,"0",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"367405",59,"1",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"367412",69,"0",4,1,"1",0.25,"65+","0.2-0.4"
"367416",43,"1",4,1,"1",0.25,"35-44","0.2-0.4"
"367425",63,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"367464",60,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"367533",41,"0",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"367538",35,"0",6,2,"1",0.333333333333333,"35-44","0.2-0.4"
"367551",43,"1",5,1,"1",0.2,"35-44","0.2-0.4"
"367606",64,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"367637",19,"0",5,1,"1",0.2,"18-24","0.2-0.4"
"367661",43,"1",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"367691",57,"0",7,1,"1",0.142857142857143,"55-64","0.0-0.2"
"367697",60,"1",3,1,"1",0.333333333333333,"55-64","0.2-0.4"
"367703",16,"0",6,1,"1",0.166666666666667,"18-","0.0-0.2"
"367718",65,"0",4,1,"1",0.25,"65+","0.2-0.4"
"367734",68,"1",4,1,"1",0.25,"65+","0.2-0.4"
"367739",57,"1",7,1,"1",0.142857142857143,"55-64","0.0-0.2"
"367767",35,"0",4,1,"1",0.25,"35-44","0.2-0.4"
"367783",59,"0",5,2,"1",0.4,"55-64","0.4-0.6"
"367786",17,"1",3,1,"1",0.333333333333333,"18-","0.2-0.4"
"367793",18,"0",6,1,"1",0.166666666666667,"18-","0.0-0.2"
"367896",37,"0",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"367915",17,"1",7,1,"1",0.142857142857143,"18-","0.0-0.2"
"367924",37,"0",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"367927",71,"0",4,1,"1",0.25,"65+","0.2-0.4"
"367983",16,"1",3,1,"1",0.333333333333333,"18-","0.2-0.4"
"367990",48,"0",5,1,"1",0.2,"45-54","0.2-0.4"
"367994",27,"1",7,1,"1",0.142857142857143,"25-34","0.0-0.2"
"368033",42,"1",9,1,"1",0.111111111111111,"35-44","0.0-0.2"
"368039",57,"0",7,1,"1",0.142857142857143,"55-64","0.0-0.2"
"368090",60,"0",7,1,"1",0.142857142857143,"55-64","0.0-0.2"
"368104",12,"1",9,1,"1",0.111111111111111,"18-","0.0-0.2"
"368144",15,"1",8,1,"1",0.125,"18-","0.0-0.2"
"368181",36,"0",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"368190",32,"0",5,1,"1",0.2,"25-34","0.2-0.4"
"368191",60,"0",8,1,"1",0.125,"55-64","0.0-0.2"
"368194",33,"1",3,1,"1",0.333333333333333,"25-34","0.2-0.4"
"368216",33,"0",9,1,"1",0.111111111111111,"25-34","0.0-0.2"
"368227",31,"1",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"368251",60,"0",10,1,"1",0.1,"55-64","0.0-0.2"
"368267",62,"1",7,1,"1",0.142857142857143,"55-64","0.0-0.2"
"368335",16,"1",4,1,"1",0.25,"18-","0.2-0.4"
"368370",71,"0",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"368371",14,"1",3,1,"1",0.333333333333333,"18-","0.2-0.4"
"368396",22,"0",7,1,"1",0.142857142857143,"18-24","0.0-0.2"
"368401",42,"1",8,1,"1",0.125,"35-44","0.0-0.2"
"368460",16,"1",8,1,"1",0.125,"18-","0.0-0.2"
"368464",44,"1",9,1,"1",0.111111111111111,"35-44","0.0-0.2"
"368522",76,"1",7,2,"1",0.285714285714286,"65+","0.2-0.4"
"368524",23,"0",5,1,"1",0.2,"18-24","0.2-0.4"
"368580",62,"1",10,1,"1",0.1,"55-64","0.0-0.2"
"368609",17,"0",3,1,"1",0.333333333333333,"18-","0.2-0.4"
"368699",47,"1",6,2,"1",0.333333333333333,"45-54","0.2-0.4"
"368707",38,"1",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"368733",56,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"368766",16,"1",8,1,"1",0.125,"18-","0.0-0.2"
"368770",32,"1",4,1,"1",0.25,"25-34","0.2-0.4"
"368789",50,"0",7,1,"1",0.142857142857143,"45-54","0.0-0.2"
"368803",36,"1",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"368815",68,"1",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"368836",27,"0",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"368863",17,"1",4,1,"1",0.25,"18-","0.2-0.4"
"368927",15,"1",4,1,"1",0.25,"18-","0.2-0.4"
"368942",58,"0",5,1,"1",0.2,"55-64","0.2-0.4"
"368944",23,"0",7,1,"1",0.142857142857143,"18-24","0.0-0.2"
"368963",74,"1",3,1,"1",0.333333333333333,"65+","0.2-0.4"
"368964",29,"1",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"368992",12,"0",4,1,"1",0.25,"18-","0.2-0.4"
"368997",46,"1",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"369012",35,"1",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"369014",56,"0",2,1,"1",0.5,"55-64","0.4-0.6"
"369042",66,"1",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"369047",31,"1",8,1,"1",0.125,"25-34","0.0-0.2"
"369075",61,"1",4,1,"1",0.25,"55-64","0.2-0.4"
"369093",28,"0",5,1,"1",0.2,"25-34","0.2-0.4"
"369147",52,"1",5,1,"1",0.2,"45-54","0.2-0.4"
"369157",54,"1",7,1,"1",0.142857142857143,"45-54","0.0-0.2"
"369219",64,"1",9,1,"1",0.111111111111111,"55-64","0.0-0.2"
"369277",58,"1",9,1,"1",0.111111111111111,"55-64","0.0-0.2"
"369306",47,"0",2,1,"1",0.5,"45-54","0.4-0.6"
"369311",58,"1",7,1,"1",0.142857142857143,"55-64","0.0-0.2"
"369336",49,"1",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"369346",61,"1",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"369366",78,"0",10,1,"1",0.1,"65+","0.0-0.2"
"369373",21,"1",3,1,"1",0.333333333333333,"18-24","0.2-0.4"
"369387",54,"0",4,1,"1",0.25,"45-54","0.2-0.4"
"369414",38,"1",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"369434",76,"0",8,1,"1",0.125,"65+","0.0-0.2"
"369445",69,"0",3,1,"1",0.333333333333333,"65+","0.2-0.4"
"369465",66,"1",5,1,"1",0.2,"65+","0.2-0.4"
"369470",59,"1",11,1,"1",0.0909090909090909,"55-64","0.0-0.2"
"369515",21,"0",10,1,"1",0.1,"18-24","0.0-0.2"
"369525",31,"1",5,1,"1",0.2,"25-34","0.2-0.4"
"369534",35,"1",10,1,"1",0.1,"35-44","0.0-0.2"
"369557",50,"0",4,2,"1",0.5,"45-54","0.4-0.6"
"369593",23,"1",5,1,"1",0.2,"18-24","0.2-0.4"
"369604",62,"1",8,1,"1",0.125,"55-64","0.0-0.2"
"369619",68,"1",9,1,"1",0.111111111111111,"65+","0.0-0.2"
"369734",16,"1",4,1,"1",0.25,"18-","0.2-0.4"
"369736",60,"0",11,1,"1",0.0909090909090909,"55-64","0.0-0.2"
"369779",62,"1",7,1,"1",0.142857142857143,"55-64","0.0-0.2"
"369781",22,"0",6,1,"1",0.166666666666667,"18-24","0.0-0.2"
"369794",72,"1",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"369961",36,"1",9,1,"1",0.111111111111111,"35-44","0.0-0.2"
"369969",24,"1",6,1,"1",0.166666666666667,"18-24","0.0-0.2"
"369972",19,"0",3,1,"1",0.333333333333333,"18-24","0.2-0.4"
"370001",27,"1",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"370007",61,"1",10,1,"1",0.1,"55-64","0.0-0.2"
"370136",43,"0",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"370174",28,"1",12,1,"1",0.0833333333333333,"25-34","0.0-0.2"
"370179",37,"0",4,1,"1",0.25,"35-44","0.2-0.4"
"370200",32,"0",7,1,"1",0.142857142857143,"25-34","0.0-0.2"
"370234",38,"1",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"370243",60,"1",5,2,"1",0.4,"55-64","0.4-0.6"
"370244",67,"0",8,1,"1",0.125,"65+","0.0-0.2"
"370250",32,"0",8,1,"1",0.125,"25-34","0.0-0.2"
"370291",56,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"370307",82,"0",12,1,"1",0.0833333333333333,"65+","0.0-0.2"
"370334",47,"0",8,1,"1",0.125,"45-54","0.0-0.2"
"370337",61,"0",8,1,"1",0.125,"55-64","0.0-0.2"
"370343",33,"1",5,1,"1",0.2,"25-34","0.2-0.4"
"370374",71,"1",8,1,"1",0.125,"65+","0.0-0.2"
"370411",26,"0",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"370438",52,"0",5,1,"1",0.2,"45-54","0.2-0.4"
"370453",18,"0",5,1,"1",0.2,"18-","0.2-0.4"
"370457",42,"1",8,1,"1",0.125,"35-44","0.0-0.2"
"370459",59,"0",9,2,"1",0.222222222222222,"55-64","0.2-0.4"
"370469",43,"0",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"370470",57,"0",4,1,"1",0.25,"55-64","0.2-0.4"
"370490",37,"1",8,1,"1",0.125,"35-44","0.0-0.2"
"370527",53,"0",5,1,"1",0.2,"45-54","0.2-0.4"
"370554",15,"1",5,1,"1",0.2,"18-","0.2-0.4"
"370562",22,"1",7,2,"1",0.285714285714286,"18-24","0.2-0.4"
"370565",38,"1",4,1,"1",0.25,"35-44","0.2-0.4"
"370612",67,"0",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"370642",19,"0",5,1,"1",0.2,"18-24","0.2-0.4"
"370644",60,"1",8,1,"1",0.125,"55-64","0.0-0.2"
"370669",44,"0",5,1,"1",0.2,"35-44","0.2-0.4"
"370695",73,"1",3,1,"1",0.333333333333333,"65+","0.2-0.4"
"370708",71,"0",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"370718",52,"0",3,1,"1",0.333333333333333,"45-54","0.2-0.4"
"370768",53,"1",5,1,"1",0.2,"45-54","0.2-0.4"
"370770",74,"0",4,1,"1",0.25,"65+","0.2-0.4"
"370813",75,"1",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"370848",57,"0",8,1,"1",0.125,"55-64","0.0-0.2"
"370886",41,"0",5,1,"1",0.2,"35-44","0.2-0.4"
"370949",58,"0",4,1,"1",0.25,"55-64","0.2-0.4"
"370962",53,"1",6,2,"1",0.333333333333333,"45-54","0.2-0.4"
"370963",42,"0",4,1,"1",0.25,"35-44","0.2-0.4"
"370964",36,"0",8,1,"1",0.125,"35-44","0.0-0.2"
"370983",24,"1",4,1,"1",0.25,"18-24","0.2-0.4"
"371025",46,"1",8,1,"1",0.125,"45-54","0.0-0.2"
"371059",67,"0",5,1,"1",0.2,"65+","0.2-0.4"
"371064",29,"0",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"371069",51,"1",5,1,"1",0.2,"45-54","0.2-0.4"
"371096",29,"1",4,1,"1",0.25,"25-34","0.2-0.4"
"371155",49,"0",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"371157",49,"1",4,1,"1",0.25,"45-54","0.2-0.4"
"371167",52,"0",5,1,"1",0.2,"45-54","0.2-0.4"
"371189",50,"1",9,1,"1",0.111111111111111,"45-54","0.0-0.2"
"371258",51,"1",7,1,"1",0.142857142857143,"45-54","0.0-0.2"
"371294",69,"0",4,1,"1",0.25,"65+","0.2-0.4"
"371351",30,"1",5,1,"1",0.2,"25-34","0.2-0.4"
"371391",67,"0",4,1,"1",0.25,"65+","0.2-0.4"
"371413",76,"1",3,1,"1",0.333333333333333,"65+","0.2-0.4"
"371419",15,"0",5,1,"1",0.2,"18-","0.2-0.4"
"371477",38,"1",5,1,"1",0.2,"35-44","0.2-0.4"
"371505",22,"1",6,1,"1",0.166666666666667,"18-24","0.0-0.2"
"371531",20,"1",6,1,"1",0.166666666666667,"18-24","0.0-0.2"
"371539",59,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"371545",38,"1",8,1,"1",0.125,"35-44","0.0-0.2"
"371550",81,"0",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"371551",19,"0",4,1,"1",0.25,"18-24","0.2-0.4"
"371554",14,"1",7,1,"1",0.142857142857143,"18-","0.0-0.2"
"371562",53,"0",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"371581",33,"1",8,1,"1",0.125,"25-34","0.0-0.2"
"371590",21,"1",7,1,"1",0.142857142857143,"18-24","0.0-0.2"
"371594",45,"0",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"371628",63,"0",11,1,"1",0.0909090909090909,"55-64","0.0-0.2"
"371635",54,"1",7,1,"1",0.142857142857143,"45-54","0.0-0.2"
"371713",59,"1",4,1,"1",0.25,"55-64","0.2-0.4"
"371737",62,"1",10,1,"1",0.1,"55-64","0.0-0.2"
"371748",58,"0",5,1,"1",0.2,"55-64","0.2-0.4"
"371921",52,"1",3,1,"1",0.333333333333333,"45-54","0.2-0.4"
"371972",61,"0",9,1,"1",0.111111111111111,"55-64","0.0-0.2"
"371981",56,"0",4,1,"1",0.25,"55-64","0.2-0.4"
"371987",56,"0",9,1,"1",0.111111111111111,"55-64","0.0-0.2"
"371990",20,"1",9,1,"1",0.111111111111111,"18-24","0.0-0.2"
"371991",54,"0",4,1,"1",0.25,"45-54","0.2-0.4"
"372062",59,"0",9,1,"1",0.111111111111111,"55-64","0.0-0.2"
"372077",66,"0",8,1,"1",0.125,"65+","0.0-0.2"
"372123",48,"0",7,1,"1",0.142857142857143,"45-54","0.0-0.2"
"372124",33,"0",12,1,"1",0.0833333333333333,"25-34","0.0-0.2"
"372131",74,"0",9,1,"1",0.111111111111111,"65+","0.0-0.2"
"372150",58,"0",3,1,"1",0.333333333333333,"55-64","0.2-0.4"
"372152",32,"1",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"372170",49,"0",9,1,"1",0.111111111111111,"45-54","0.0-0.2"
"372206",80,"0",5,1,"1",0.2,"65+","0.2-0.4"
"372274",60,"1",8,1,"1",0.125,"55-64","0.0-0.2"
"372312",67,"0",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"372329",15,"1",5,1,"1",0.2,"18-","0.2-0.4"
"372333",55,"1",8,1,"1",0.125,"55-64","0.0-0.2"
"372336",56,"1",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"372348",36,"1",4,1,"1",0.25,"35-44","0.2-0.4"
"372374",17,"1",3,1,"1",0.333333333333333,"18-","0.2-0.4"
"372404",69,"1",5,1,"1",0.2,"65+","0.2-0.4"
"372463",36,"0",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"372474",58,"1",4,1,"1",0.25,"55-64","0.2-0.4"
"372477",63,"0",3,1,"1",0.333333333333333,"55-64","0.2-0.4"
"372493",38,"1",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"372572",15,"1",11,1,"1",0.0909090909090909,"18-","0.0-0.2"
"372580",38,"1",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"372598",27,"0",3,1,"1",0.333333333333333,"25-34","0.2-0.4"
"372617",13,"1",8,1,"1",0.125,"18-","0.0-0.2"
"372647",15,"0",5,1,"1",0.2,"18-","0.2-0.4"
"372653",17,"1",4,1,"1",0.25,"18-","0.2-0.4"
"372670",40,"1",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"372694",57,"0",8,1,"1",0.125,"55-64","0.0-0.2"
"372770",62,"0",3,1,"1",0.333333333333333,"55-64","0.2-0.4"
"372784",81,"1",4,1,"1",0.25,"65+","0.2-0.4"
"372802",62,"1",3,1,"1",0.333333333333333,"55-64","0.2-0.4"
"372865",53,"0",4,1,"1",0.25,"45-54","0.2-0.4"
"372887",12,"0",7,1,"1",0.142857142857143,"18-","0.0-0.2"
"372937",68,"1",10,1,"1",0.1,"65+","0.0-0.2"
"372957",59,"1",7,1,"1",0.142857142857143,"55-64","0.0-0.2"
"372978",50,"1",7,1,"1",0.142857142857143,"45-54","0.0-0.2"
"373016",17,"1",5,2,"1",0.4,"18-","0.4-0.6"
"373062",30,"1",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"373073",18,"0",7,1,"1",0.142857142857143,"18-","0.0-0.2"
"373079",57,"0",8,1,"1",0.125,"55-64","0.0-0.2"
